ID Obra,Ano Início Obra,Data Início,Ano Fim Obra,Data Fim,UF,Município,Latitude,Longitude,Execução Física,Execução Financeira,Investimento Total,Modalidade,Tipo de Instrumento,Tipo,Subtipo,CNPJ Executor,Funcional Programática,Emenda,Plurianual Prioritário,PróBrasil,Restos a Pagar,Valor Conclusão,Valor Empenhado,Valor Repasse,Valor Desembolsado,Motivo Paralisação,Causa Paralisação,Justificativa Tratativa,Data Previsão Retomada,Data Criação,Data Atualização
821327,2015,2015-12-31 00:00:00,2018,2018-12-19 00:00:00,CE,MULUNGU/CE,-4.305233,-38.995779,-,-,252534.8,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
822192,2015,2015-12-31 00:00:00,2018,2018-12-20 00:00:00,CE,BEBERIBE/CE,-4.181047,-38.12981,-,-,493594.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
822402,2015,2015-12-17 00:00:00,2018,2018-12-06 00:00:00,CE,PARACURU/CE,-3.41436,-39.030028,-,-,848013.14,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
822841,2015,2015-12-31 00:00:00,2018,2018-12-20 00:00:00,CE,QUIXADA/CE,-4.970602,-39.01584,-,-,248333.33,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
822904,2016,2016-02-12 00:00:00,2018,2018-06-30 00:00:00,CE,OROS/CE,-6.242754,-38.914115,-,-,231336.5,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
822936,2015,2015-12-18 00:00:00,2018,2018-06-30 00:00:00,CE,CRATO/CE,-7.236911,-39.414924,-,-,197100.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
822963,2015,2015-12-30 00:00:00,2018,2018-12-19 00:00:00,CE,EUSEBIO/CE,-3.888984,-38.454659,-,-,444650.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
822986,2015,2015-12-31 00:00:00,2018,2018-12-20 00:00:00,CE,BEBERIBE/CE,-4.181047,-38.12981,-,-,394600.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
822988,2015,2015-12-30 00:00:00,2018,2018-12-19 00:00:00,CE,VARJOTA/CE,-4.195835,-40.473531,-,-,400000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
823066,2015,2015-12-08 00:00:00,2018,2018-11-27 00:00:00,CE,ARACATI/CE,-4.558259,-37.767894,-,-,494089.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
823091,2015,2015-12-29 00:00:00,2018,2018-12-18 00:00:00,CE,IRACEMA/CE,-5.810622,-38.302829,-,-,248308.5,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
823157,2016,2016-06-07 00:00:00,2018,2018-12-30 00:00:00,CE,PARAMBU/CE,-6.212386,-40.695498,-,-,705000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
823158,2016,2016-06-07 00:00:00,2018,2018-12-30 00:00:00,CE,PARAMBU/CE,-6.212386,-40.695498,-,-,749248.64,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
824597,2015,2015-12-30 00:00:00,2018,2018-12-19 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,-,-,1335660.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
825613,2016,2016-02-12 00:00:00,2018,2018-06-30 00:00:00,CE,OROS/CE,-6.242754,-38.914115,-,-,494000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
825616,2015,2015-12-24 00:00:00,2025,2025-12-30 00:00:00,CE,TAUA/CE,-6.003137,-40.294727,-,0.7905049635813418,5655624.0,-,-,-,-,-,-,-,-,-,-,0,0,0,5438100.0,-,-,-,-,-,-
826272,2015,2015-12-31 00:00:00,2018,2018-06-18 00:00:00,CE,MORADA NOVA/CE,-5.10767,-38.372785,-,-,512824.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
828883,2016,2016-06-30 00:00:00,2018,2018-12-31 00:00:00,CE,ICO/CE,-6.400399,-38.857595,-,-,270000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
828906,2016,2016-12-22 00:00:00,2020,2020-12-11 00:00:00,CE,ITAPAGE/CE,-3.667709,-39.591776,-,-,248350.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
829259,2016,2016-12-28 00:00:00,2025,2025-04-28 00:00:00,CE,APUIARES/CE,-3.94603,-39.43133,-,0.3640230364015634,244166.47,-,-,-,-,-,-,-,-,-,-,0,0,0,206577.8,-,-,-,-,-,-
829303,2016,2016-06-17 00:00:00,2018,2018-12-31 00:00:00,CE,PARAMBU/CE,-6.212386,-40.695498,-,-,597979.8,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
829316,2016,2016-12-27 00:00:00,2019,2019-12-17 00:00:00,CE,ARACOIABA/CE,-4.370258,-38.808431,-,-,1438528.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
829542,2016,2016-12-28 00:00:00,2019,2019-12-18 00:00:00,CE,APUIARES/CE,-3.94603,-39.43133,-,-,300000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
829724,2016,2016-05-18 00:00:00,2019,2019-05-18 00:00:00,CE,BEBERIBE/CE,-4.181047,-38.12981,-,-,246350.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
829792,2016,2016-05-18 00:00:00,2019,2019-05-18 00:00:00,CE,BEBERIBE/CE,-4.181047,-38.12981,-,-,246350.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
830023,2016,2016-12-21 00:00:00,2019,2019-12-11 00:00:00,CE,ITAPIPOCA/CE,-3.496059,-39.58192,-,-,260000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
830052,2016,2016-12-22 00:00:00,2025,2025-04-30 00:00:00,CE,BOA VIAGEM/CE,-5.126188,-39.730005,-,0.8656696912275346,515599.48,-,-,-,-,-,-,-,-,-,-,0,0,0,477101.94,-,-,-,-,-,-
830072,2016,2016-12-23 00:00:00,2025,2025-06-30 00:00:00,CE,TAUA/CE,-6.003137,-40.294727,-,0.170883038788804,1669896.72,-,-,-,-,-,-,-,-,-,-,0,0,0,1108576.51,-,-,-,-,-,-
830221,2016,2016-08-09 00:00:00,2020,2020-07-29 00:00:00,CE,PEDRA BRANCA/CE,-5.455674,-39.716629,-,-,797698.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
830424,2016,2016-12-14 00:00:00,2019,2019-12-04 00:00:00,CE,EUSEBIO/CE,-3.888984,-38.454659,-,-,246350.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
830441,2016,2016-12-29 00:00:00,2019,2019-12-29 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,-,-,3290831.33,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
830653,2016,2016-10-14 00:00:00,2022,2022-03-31 00:00:00,CE,PACAJUS/CE,-4.171073,-38.464988,-,0.9521116599448831,606401.0,-,-,-,-,-,-,-,-,-,-,0,0,0,246550.0,-,-,-,-,-,-
834431,2016,2016-12-23 00:00:00,2025,2025-06-30 00:00:00,CE,TAUA/CE,-6.003137,-40.294727,-,0.2208758670018739,1266568.12,-,-,-,-,-,-,-,-,-,-,0,0,0,918456.5,-,-,-,-,-,-
834509,2016,2016-12-28 00:00:00,2022,2022-08-31 00:00:00,CE,APUIARES/CE,-3.94603,-39.43133,-,0.6064206553539785,290746.93,-,-,-,-,-,-,-,-,-,-,0,0,0,196680.0,-,-,-,-,-,-
834541,2016,2016-12-22 00:00:00,2022,2022-11-30 00:00:00,CE,IBIAPINA/CE,-3.922879,-40.88903,-,0.8792686274911082,260151.67,-,-,-,-,-,-,-,-,-,-,0,0,0,125362.39,-,-,-,-,-,-
834567,2016,2016-12-22 00:00:00,2019,2019-12-12 00:00:00,CE,MARTINOPOLE/CE,-3.223511,-40.695883,-,-,300000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
834588,2016,2016-12-16 00:00:00,2018,2018-12-31 00:00:00,CE,ARARIPE/CE,-7.212861,-40.135922,-,-,481900.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
837707,2016,2016-12-14 00:00:00,2019,2019-12-04 00:00:00,CE,BEBERIBE/CE,-4.181047,-38.12981,-,-,246350.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
844472,2017,2017-09-14 00:00:00,2025,2025-04-02 00:00:00,CE,ITAICABA/CE,-4.68054,-37.823997,-,0.7432610018055601,1078934.77,-,-,-,-,-,-,-,-,-,-,0,0,0,987600.0,-,-,-,-,-,-
844948,2017,2017-10-30 00:00:00,2025,2025-09-30 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,-,0.4703957092498737,2717949.0,-,-,-,-,-,-,-,-,-,-,0,0,0,1716162.3,-,-,-,-,-,-
844996,2017,2017-09-19 00:00:00,2020,2020-09-08 00:00:00,CE,CANINDE/CE,-4.354795,-39.310852,-,-,246343.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
845067,2017,2017-10-30 00:00:00,2023,2023-12-22 00:00:00,CE,MASSAPE/CE,-3.523906,-40.342311,-,0.8145763109778391,745689.52,-,-,-,-,-,-,-,-,-,-,0,0,0,744943.8300000001,-,-,-,-,-,-
845700,2017,2017-09-18 00:00:00,2023,2023-06-28 00:00:00,CE,PEDRA BRANCA/CE,-5.455674,-39.716629,-,-,494151.18,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
845928,2017,2017-09-28 00:00:00,2025,2025-04-30 00:00:00,CE,ITAREMA/CE,-2.922468,-39.915218,-,0.727317501027189,1996674.27,-,-,-,-,-,-,-,-,-,-,0,0,0,1976600.0,-,-,-,-,-,-
845970,2017,2017-10-05 00:00:00,2025,2025-09-30 00:00:00,CE,QUIXADA/CE,-4.970602,-39.01584,-,0.3823784096230247,719559.62,-,-,-,-,-,-,-,-,-,-,0,0,0,690900.0,-,-,-,-,-,-
847192,2017,2017-09-26 00:00:00,2020,2020-09-15 00:00:00,CE,ITAPAGE/CE,-3.667709,-39.591776,-,-,1485100.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
862344,2017,2017-12-29 00:00:00,2025,2025-06-29 00:00:00,CE,ITAPAGE/CE,-3.667709,-39.591776,-,0.1699853915316717,393923.89,-,-,-,-,-,-,-,-,-,-,0,0,0,393529.96,-,-,-,-,-,-
863428,2017,2017-12-30 00:00:00,2025,2025-06-30 00:00:00,CE,CAUCAIA/CE,-3.730056,-38.659308,-,0.6972058693984523,19861116.08,-,-,-,-,-,-,-,-,-,-,0,0,0,6552208.4,-,-,-,-,-,-
865690,2018,2018-07-20 00:00:00,2022,2022-07-09 00:00:00,CE,CROATA/CE,-4.41562,-40.904808,-,-,270800.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
865734,2018,2018-10-05 00:00:00,2021,2021-10-05 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,-,-,578438.1,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
865742,2018,2018-07-31 00:00:00,2022,2022-12-31 00:00:00,CE,CARIUS/CE,-6.534869,-39.496666,-,-,1392304.6,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
865806,2018,2018-11-28 00:00:00,2024,2024-09-30 00:00:00,CE,SANTA QUITERIA/CE,-4.333655,-40.154491,-,-,800093.19,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
865813,2018,2018-09-20 00:00:00,2025,2025-04-30 00:00:00,CE,PARACURU/CE,-3.41436,-39.030028,-,0.2661652855024791,465561.9,-,-,-,-,-,-,-,-,-,-,0,0,0,460952.38,-,-,-,-,-,-
865828,2018,2018-11-28 00:00:00,2024,2024-03-28 00:00:00,CE,SANTA QUITERIA/CE,-4.333655,-40.154491,-,-,438239.33,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
865835,2018,2018-08-31 00:00:00,2022,2022-12-31 00:00:00,CE,ERERE/CE,-6.03113,-38.348217,-,-,298500.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
866044,2018,2018-10-31 00:00:00,2025,2025-09-30 00:00:00,CE,RUSSAS/CE,-4.935428,-37.978384,-,0.9716120780928381,1179172.26,-,-,-,-,-,-,-,-,-,-,0,0,0,163218.39,-,-,-,-,-,-
866084,2018,2018-08-10 00:00:00,2025,2025-05-28 00:00:00,CE,PEDRA BRANCA/CE,-5.455674,-39.716629,-,0.1847748164902112,885922.3,-,-,-,-,-,-,-,-,-,-,0,0,0,619484.61,-,-,-,-,-,-
866121,2018,2018-08-10 00:00:00,2025,2025-08-10 00:00:00,CE,ALTO SANTO/CE,-5.519037,-38.271935,-,0,270746.94,-,-,-,-,-,-,-,-,-,-,0,0,0,270476.19,-,-,-,-,-,-
866277,2018,2018-11-12 00:00:00,2021,2021-11-12 00:00:00,CE,GENERAL SAMPAIO/CE,-4.051764,-39.450927,-,-,273000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
866328,2018,2018-11-27 00:00:00,2021,2021-11-16 00:00:00,CE,PACOTI/CE,-4.225356,-38.920835,-,-,465561.9,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
866344,2018,2018-11-27 00:00:00,2021,2021-11-16 00:00:00,CE,PACOTI/CE,-4.225356,-38.920835,-,-,465561.9,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
866366,2018,2018-11-23 00:00:00,2021,2021-11-23 00:00:00,CE,BEBERIBE/CE,-4.181047,-38.12981,-,-,467866.67,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
866585,2018,2018-08-28 00:00:00,2023,2023-02-28 00:00:00,CE,SAO GONCALO DO AMARANTE/CE,-3.609976,-38.968718,-,-,560141.83,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
866630,2018,2018-11-23 00:00:00,2021,2021-11-12 00:00:00,CE,ITAPAGE/CE,-3.667709,-39.591776,-,-,818091.95,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
866693,2018,2018-06-21 00:00:00,2021,2021-06-10 00:00:00,CE,CAPISTRANO/CE,-4.464469,-38.895673,-,-,557000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
866717,2018,2018-09-19 00:00:00,2025,2025-04-30 00:00:00,CE,PARACURU/CE,-3.41436,-39.030028,-,0.3846711442568554,561752.38,-,-,-,-,-,-,-,-,-,-,0,0,0,556190.48,-,-,-,-,-,-
866723,2018,2018-09-21 00:00:00,2022,2022-09-21 00:00:00,CE,BANABUIU/CE,-5.304151,-38.919772,-,-,284004.3,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
866971,2018,2018-10-19 00:00:00,2021,2021-10-19 00:00:00,CE,MORRINHOS/CE,-3.227575,-40.128078,-,-,509171.43,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
867054,2018,2018-06-29 00:00:00,2025,2025-05-28 00:00:00,CE,SOBRAL/CE,-3.687914,-40.345637,-,0.5611382064416389,1956549.42,-,-,-,-,-,-,-,-,-,-,0,0,0,1451686.67,-,-,-,-,-,-
867059,2018,2018-09-20 00:00:00,2022,2022-09-09 00:00:00,CE,IBIAPINA/CE,-3.922879,-40.88903,-,-,366081.29,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
867364,2018,2018-11-27 00:00:00,2020,2020-11-27 00:00:00,CE,ARACOIABA/CE,-4.370258,-38.808431,-,-,461462.38,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
868627,2018,2018-08-10 00:00:00,2025,2025-05-28 00:00:00,CE,PEDRA BRANCA/CE,-5.455674,-39.716629,-,0.3726538634757096,640300.13,-,-,-,-,-,-,-,-,-,-,0,0,0,639659.83,-,-,-,-,-,-
870823,2018,2018-11-28 00:00:00,2022,2022-12-31 00:00:00,CE,POTENGI/CE,-7.09152,-40.026824,-,-,272413.71,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
871989,2018,2018-08-22 00:00:00,2022,2022-08-06 00:00:00,CE,TABULEIRO DO NORTE/CE,-5.244086,-38.128461,-,-,260378.64,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
873273,2018,2018-10-26 00:00:00,2025,2025-09-30 00:00:00,CE,BATURITE/CE,-4.32902,-38.882106,-,0,507129.36,-,-,-,-,-,-,-,-,-,-,0,0,0,460952.38,-,-,-,-,-,-
878355,2018,2018-10-31 00:00:00,2021,2021-10-30 00:00:00,CE,ARACATI/CE,-4.558259,-37.767894,-,-,1001814.02,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
878804,2018,2018-10-29 00:00:00,2021,2021-10-18 00:00:00,CE,APUIARES/CE,-3.94603,-39.43133,-,-,461452.38,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
878806,2018,2018-12-31 00:00:00,2025,2025-06-30 00:00:00,CE,UMARI/CE,-6.64651,-38.699515,1,0.9989293769225012,461452.38,-,-,-,-,-,-,-,-,-,-,0,0,0,431650.22,-,-,-,-,-,-
878821,2018,2018-10-31 00:00:00,2022,2022-12-31 00:00:00,CE,CARIUS/CE,-6.534869,-39.496666,-,-,1296519.16,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
878824,2018,2018-10-23 00:00:00,2023,2023-04-23 00:00:00,CE,MADALENA/CE,-4.854296,-39.576644,-,-,1644840.4,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
878825,2018,2018-10-24 00:00:00,2024,2024-06-20 00:00:00,CE,SENADOR SA/CE,-3.3528,-40.464406,0.8462,0.8085926483014076,558277.87,-,-,-,-,-,-,-,-,-,-,0,0,0,556190.48,-,-,-,-,-,-
878826,2018,2018-10-26 00:00:00,2021,2021-10-26 00:00:00,CE,PEDRA BRANCA/CE,-5.455674,-39.716629,-,-,1871731.8,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
878830,2018,2018-11-19 00:00:00,2022,2022-05-08 00:00:00,CE,ITAREMA/CE,-2.922468,-39.915218,-,-,1174638.33,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
878836,2018,2018-11-14 00:00:00,2021,2021-11-14 00:00:00,CE,MONSENHOR TABOSA/CE,-4.787951,-40.063949,-,-,912877.39,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
878838,2018,2018-11-28 00:00:00,2025,2025-04-28 00:00:00,CE,MORAUJO/CE,-3.465765,-40.679146,0.8366,0.7312925761419148,745062.62,-,-,-,-,-,-,-,-,-,-,0,0,0,744317.56,-,-,-,-,-,-
878841,2018,2018-11-30 00:00:00,2022,2022-05-31 00:00:00,CE,COREAU/CE,-3.551979,-40.652841,-,-,980018.83,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
882208,2018,2018-12-31 00:00:00,2021,2021-12-31 00:00:00,CE,BOA VIAGEM/CE,-5.126188,-39.730005,-,-,948877.39,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
882210,2018,2018-12-31 00:00:00,2021,2021-12-31 00:00:00,CE,CAMOCIM/CE,-2.900992,-40.842739,-,-,923826.7,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
882213,2018,2018-12-31 00:00:00,2021,2021-12-31 00:00:00,CE,UMIRIM/CE,-3.677774,-39.348725,-,-,223357.14,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
882216,2018,2018-12-28 00:00:00,2022,2022-12-28 00:00:00,CE,SAO GONCALO DO AMARANTE/CE,-3.609976,-38.968718,-,-,929086.24,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
884521,2019,2019-12-30 00:00:00,2025,2025-04-28 00:00:00,CE,MULUNGU/CE,-4.305233,-38.995779,1,0.6743731409378184,402247.98,-,-,-,-,-,-,-,-,-,-,0,0,0,401839.0,-,-,-,-,-,-
885294,2019,2019-12-20 00:00:00,2022,2022-12-20 00:00:00,CE,CAPISTRANO/CE,-4.464469,-38.895673,-,-,478455.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
885329,2019,2019-12-20 00:00:00,2025,2025-06-30 00:00:00,CE,BREJO SANTO/CE,-7.490984,-38.985915,-,0.723570321930689,239000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,238750.0,-,-,-,-,-,-
885443,2019,2019-12-23 00:00:00,2025,2025-04-30 00:00:00,CE,JIJOCA DE JERICOACOARA/CE,-2.898628,-40.450608,1,0.720881753435049,583385.84,-,-,-,-,-,-,-,-,-,-,0,0,0,477500.0,-,-,-,-,-,-
885628,2019,2019-12-27 00:00:00,2025,2025-04-30 00:00:00,CE,ACOPIARA/CE,-6.093646,-39.45432,1,1,256928.16,-,-,-,-,-,-,-,-,-,-,0,0,0,238750.0,-,-,-,-,-,-
885853,2019,2019-12-30 00:00:00,2023,2023-12-30 00:00:00,CE,SAO GONCALO DO AMARANTE/CE,-3.609976,-38.968718,-,-,803815.64,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
885969,2019,2019-11-04 00:00:00,2025,2025-06-30 00:00:00,CE,IRACEMA/CE,-5.810622,-38.302829,-,0.3883383216558186,624705.23,-,-,-,-,-,-,-,-,-,-,0,0,0,580000.0,-,-,-,-,-,-
889100,2019,2019-12-16 00:00:00,2025,2025-04-02 00:00:00,CE,RUSSAS/CE,-4.935428,-37.978384,0.8241000000000002,0.8567437619168883,1751416.59,-,-,-,-,-,-,-,-,-,-,0,0,0,1552323.0,-,-,-,-,-,-
889132,2019,2019-12-12 00:00:00,2025,2025-09-30 00:00:00,CE,ITAPIPOCA/CE,-3.496059,-39.58192,0.6972,0.6727904235027803,1549869.4,-,-,-,-,-,-,-,-,-,-,0,0,0,1499350.0,-,-,-,-,-,-
892528,2019,2019-12-27 00:00:00,2025,2025-10-01 00:00:00,CE,MASSAPE/CE,-3.523906,-40.342311,-,0.4007255983071159,239750.0,-,-,-,-,-,-,-,-,-,-,0,0,0,238750.0,-,-,-,-,-,-
894419,2019,2019-12-27 00:00:00,2025,2025-09-27 00:00:00,CE,ITAREMA/CE,-2.922468,-39.915218,-,0.429032412473491,2928861.41,-,-,-,-,-,-,-,-,-,-,0,0,0,1719000.0,-,-,-,-,-,-
895182,2019,2019-12-31 00:00:00,2025,2025-09-25 00:00:00,CE,MARANGUAPE/CE,-3.892297,-38.683543,-,0,764416.67,-,-,-,-,-,-,-,-,-,-,0,0,0,756776.67,-,-,-,-,-,-
895184,2019,2019-12-30 00:00:00,2025,2025-04-02 00:00:00,CE,RUSSAS/CE,-4.935428,-37.978384,0.8461,0.7912752474224536,2212887.28,-,-,-,-,-,-,-,-,-,-,0,0,0,2201096.0,-,-,-,-,-,-
895345,2019,2019-12-30 00:00:00,2025,2025-09-30 00:00:00,CE,ITAPIUNA/CE,-4.565419,-38.921154,-,0,400599.79,-,-,-,-,-,-,-,-,-,-,0,0,0,382000.0,-,-,-,-,-,-
897366,2019,2019-12-31 00:00:00,2025,2025-06-17 00:00:00,CE,AQUIRAZ/CE,-3.906312,-38.387504,1,0.7828077575740751,607757.14,-,-,-,-,-,-,-,-,-,-,0,0,0,606541.62,-,-,-,-,-,-
897396,2019,2019-12-31 00:00:00,2025,2025-09-30 00:00:00,CE,ITAPAGE/CE,-3.667709,-39.591776,-,0,532539.85,-,-,-,-,-,-,-,-,-,-,0,0,0,477500.0,-,-,-,-,-,-
899633,2020,2020-07-21 00:00:00,2025,2025-04-01 00:00:00,CE,JAGUARUANA/CE,-4.831508,-37.780997,-,0.8381369836938898,852715.63,-,-,-,-,-,-,-,-,-,-,0,0,0,464631.0,-,-,-,-,-,-
899732,2020,2020-08-26 00:00:00,2023,2023-02-26 00:00:00,CE,BARREIRA/CE,-4.288336,-38.641094,-,-,780000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
899880,2020,2020-12-31 00:00:00,2023,2023-12-31 00:00:00,CE,QUIXADA/CE,-4.970602,-39.01584,-,-,250000.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
900184,2020,2020-06-22 00:00:00,2025,2025-04-18 00:00:00,CE,PIRES FERREIRA/CE,-4.245318,-40.64375,-,0,450535.93,-,-,-,-,-,-,-,-,-,-,0,0,0,432654.9999999999,-,-,-,-,-,-
900194,2020,2020-11-19 00:00:00,2025,2025-09-30 00:00:00,CE,ITAPAGE/CE,-3.667709,-39.591776,-,0,510489.51,-,-,-,-,-,-,-,-,-,-,0,0,0,481104.0,-,-,-,-,-,-
900196,2020,2020-12-31 00:00:00,2025,2025-09-25 00:00:00,CE,MARANGUAPE/CE,-3.892297,-38.683543,-,0,851033.73,-,-,-,-,-,-,-,-,-,-,0,0,0,767341.0,-,-,-,-,-,-
900429,2020,2020-08-26 00:00:00,2025,2025-04-30 00:00:00,CE,PACATUBA/CE,-3.9841,-38.618038,1,0.8345057996659943,725404.6,-,-,-,-,-,-,-,-,-,-,0,0,0,529554.0,-,-,-,-,-,-
900467,2020,2020-06-30 00:00:00,2025,2025-04-28 00:00:00,CE,IRAUCUBA/CE,-3.746683,-39.78409,-,0.8182550985393502,552645.5,-,-,-,-,-,-,-,-,-,-,0,0,0,481104.0,-,-,-,-,-,-
900469,2020,2020-09-29 00:00:00,2023,2023-09-29 00:00:00,CE,MARTINOPOLE/CE,-3.223511,-40.695883,-,-,287606.0,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
900471,2020,2020-12-29 00:00:00,2025,2025-04-28 00:00:00,CE,SANTA QUITERIA/CE,-4.333655,-40.154491,-,-,675487.95,-,-,-,-,-,-,-,-,-,-,0,0,0,0.0,-,-,-,-,-,-
900474,2020,2020-09-23 00:00:00,2025,2025-12-30 00:00:00,CE,PIQUET CARNEIRO/CE,-5.800251,-39.417017,-,0.2789737558812452,311424.24,-,-,-,-,-,-,-,-,-,-,0,0,0,287306.0,-,-,-,-,-,-
902390,2020,2020-10-19 00:00:00,2025,2025-04-28 00:00:00,CE,TIANGUA/CE,-3.730733,-41.000402,-,0,297794.48,-,-,-,-,-,-,-,-,-,-,0,0,0,221753.45,-,-,-,-,-,-
902515,2020,2020-10-09 00:00:00,2025,2025-04-02 00:00:00,CE,MADALENA/CE,-4.854296,-39.576644,0.7597,0.7703836401034794,983272.87,-,-,-,-,-,-,-,-,-,-,0,0,0,912356.0,-,-,-,-,-,-
